zone_id,display_name,state,rtmc,timezone,road,direction,location_description,lane_type,organization,detector_type,latitude,longitude,bearing,default_speed,interval,length
7999,TMS-417-24.9-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-24.9-SB,Unknown,FDOT,Radar,28.4407290,-81.2303250,,70,60,0.5000000
8000,TMS-417-24.9-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-24.9-SB,Unknown,FDOT,Radar,28.4407290,-81.2303250,,50,60,0.5000000
8088,TMS-417-37.2-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-37.2-SB,Unknown,FDOT,Radar,28.6045730,-81.2546030,,65,60,0.5000000
8118,TMS-417-36.4-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-36.4-SB,Unknown,FDOT,Radar,28.5940720,-81.2509340,,70,60,0.5000000
8119,TMS-417-36.4-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-36.4-SB,Unknown,FDOT,Radar,28.5940720,-81.2509340,,50,60,0.5000000
8277,TMS-417-10.7-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-10.7-SB,Unknown,FDOT,Radar,28.3751910,-81.4106980,,65,60,0.5000000
8278,TMS-417-10.7-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-10.7-SB,Unknown,FDOT,Radar,28.3751910,-81.4106980,,50,60,0.5000000
8283,TMS-417-11.2-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-11.2-SB,Unknown,FDOT,Radar,28.3725880,-81.4041300,,65,60,0.5000000
8284,TMS-417-11.2-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-11.2-SB,Unknown,FDOT,Radar,28.3725880,-81.4041300,,50,60,0.5000000
8290,TMS-417-10.3-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-10.3-SB,Unknown,FDOT,Radar,28.3755980,-81.4181170,,65,60,0.5000000
8291,TMS-417-10.3-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-10.3-SB,Unknown,FDOT,Radar,28.3755980,-81.4181170,,50,60,0.5000000
8292,TMS-417-09.4-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-09.4-SB,Unknown,FDOT,Radar,28.3690950,-81.4307060,,65,60,0.5000000
8293,TMS-417-09.4-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-09.4-SB,Unknown,FDOT,Radar,28.3690950,-81.4307060,,50,60,0.5000000
8383,TMS-417-27.9-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-27.9-SB,Unknown,FDOT,Radar,28.4822190,-81.2411020,,65,60,0.5000000
8384,TMS-417-27.9-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-27.9-SB,Unknown,FDOT,Radar,28.4822190,-81.2411020,,50,60,0.5000000
8391,TMS-417-24.5-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-24.5-SB,Unknown,FDOT,Radar,28.4345940,-81.2293880,,65,60,0.5000000
8392,TMS-417-24.5-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-24.5-SB,Unknown,FDOT,Radar,28.4345940,-81.2293880,,50,60,0.5000000
8453,TMS-417-33.6-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-33.6-SB,Unknown,FDOT,Radar,28.5567340,-81.2681220,,65,60,0.5000000
8454,TMS-417-33.6-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-33.6-SB,Unknown,FDOT,Radar,28.5567340,-81.2681220,,50,60,0.5000000
8456,TMS-417-36.0-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-36.0-SB,Unknown,FDOT,Radar,28.5898520,-81.2538950,,65,60,0.5000000
8478,TMS-417-18.8-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-18.8-SB,Unknown,FDOT,Radar,28.3771030,-81.2817850,,65,60,0.5000000
8479,TMS-417-18.8-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-18.8-SB,Unknown,FDOT,Radar,28.3771030,-81.2817850,,50,60,0.5000000
8482,TMS-417-16.6-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-16.6-SB,Unknown,FDOT,Radar,28.3681290,-81.3152850,,65,60,0.5000000
8483,TMS-417-16.6-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-16.6-SB,Unknown,FDOT,Radar,28.3681290,-81.3152850,,50,60,0.5000000
8484,TMS-417-13.9-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-13.9-SB,Unknown,FDOT,Radar,28.3697260,-81.3610050,,65,60,0.5000000
8485,TMS-417-13.9-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-13.9-SB,Unknown,FDOT,Radar,28.3697260,-81.3610050,,50,60,0.5000000
8486,TMS-417-13.2-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-13.2-SB,Unknown,FDOT,Radar,28.3685800,-81.3714870,,65,60,0.5000000
8487,TMS-417-13.2-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-13.2-SB,Unknown,FDOT,Radar,28.3685800,-81.3714870,,50,60,0.5000000
8510,TMS-417-21.3-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-21.3-SB,Unknown,FDOT,Radar,28.3974830,-81.2499470,,65,60,0.5000000
8511,TMS-417-21.3-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-21.3-SB,Unknown,FDOT,Radar,28.3974830,-81.2499470,,50,60,0.5000000
8514,TMS-417-23.2-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-23.2-SB,Unknown,FDOT,Radar,28.4159920,-81.2276460,,65,60,0.5000000
8515,TMS-417-23.2-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-23.2-SB,Unknown,FDOT,Radar,28.4159920,-81.2276460,,50,60,0.5000000
8516,TMS-417-24.2-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-24.2-SB,Unknown,FDOT,Radar,28.4289700,-81.2286910,,65,60,0.5000000
8517,TMS-417-24.2-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-24.2-SB,Unknown,FDOT,Radar,28.4289700,-81.2286910,,50,60,0.5000000
8536,TMS-417-23.5-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-23.5-SB,Unknown,FDOT,Radar,28.4204530,-81.2270510,,70,60,0.5000000
8537,TMS-417-23.5-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-23.5-SB,Unknown,FDOT,Radar,28.4204530,-81.2270510,,50,60,0.5000000
8546,TMS-417-27.3-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-27.3-SB,Unknown,FDOT,Radar,28.4737790,-81.2387890,,70,60,0.5000000
8547,TMS-417-27.3-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-27.3-SB,Unknown,FDOT,Radar,28.4737790,-81.2387890,,50,60,0.5000000
8555,TMS-417-30.2-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-30.2-SB,Unknown,FDOT,Radar,28.5141200,-81.2500630,,70,60,0.5000000
8556,TMS-417-30.2-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-30.2-SB,Unknown,FDOT,Radar,28.5141200,-81.2500630,,50,60,0.5000000
8559,TMS-417-29.5-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-29.5-SB,Unknown,FDOT,Radar,28.5085870,-81.2475000,,70,60,0.5000000
8560,TMS-417-29.5-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-29.5-SB,Unknown,FDOT,Radar,28.5085870,-81.2475000,,50,60,0.5000000
8563,TMS-417-34.8-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-34.8-SB,Unknown,FDOT,Radar,28.5749230,-81.2648510,,70,60,0.5000000
8564,TMS-417-34.8-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-34.8-SB,Unknown,FDOT,Radar,28.5749230,-81.2648510,,50,60,0.5000000
8568,TMS-417-33.1-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-33.1-SB,Unknown,FDOT,Radar,28.5509270,-81.2623820,,70,60,0.5000000
8569,TMS-417-33.1-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-33.1-SB,Unknown,FDOT,Radar,28.5509270,-81.2623820,,50,60,0.5000000
8572,TMS-417-34.5-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-34.5-SB,Unknown,FDOT,Radar,28.5703510,-81.2658260,,70,60,0.5000000
8573,TMS-417-34.5-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-34.5-SB,Unknown,FDOT,Radar,28.5703510,-81.2658260,,50,60,0.5000000
8579,TMS-417-06.2-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-06.2-SB,Unknown,FDOT,Radar,28.3566990,-81.4767140,,65,60,0.5000000
8580,TMS-417-06.2-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-06.2-SB,Unknown,FDOT,Radar,28.3566990,-81.4767140,,50,60,0.5000000
8588,TMS-417-36.7-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-36.7-SB,Unknown,FDOT,Radar,28.5984360,-81.2503490,,70,60,0.5000000
8589,TMS-417-36.7-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-36.7-SB,Unknown,FDOT,Radar,28.5984360,-81.2503490,,50,60,0.5000000
8596,TMS-417-22.2-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-22.2-SB,Unknown,FDOT,Radar,28.4043950,-81.2380270,,70,60,0.5000000
8597,TMS-417-22.2-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-22.2-SB,Unknown,FDOT,Radar,28.4043950,-81.2380270,,50,60,0.5000000
8601,TMS-417-17.7-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-17.7-SB,Unknown,FDOT,Radar,28.3713500,-81.2989510,,70,60,0.5000000
8602,TMS-417-17.7-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-17.7-SB,Unknown,FDOT,Radar,28.3713500,-81.2989510,,50,60,0.5000000
8603,TMS-417-19.5-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-19.5-SB,Unknown,FDOT,Radar,28.3812150,-81.2718890,,70,60,0.5000000
8604,TMS-417-19.5-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-19.5-SB,Unknown,FDOT,Radar,28.3812150,-81.2718890,,50,60,0.5000000
9176,TMS-417-12.7-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-12.7-SB,Unknown,FDOT,Radar,28.3685130,-81.3797440,,70,60,0.5000000
9177,TMS-417-12.7-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-12.7-SB,Unknown,FDOT,Radar,28.3685130,-81.3797440,,50,60,0.5000000
10898,TMS-417-37.7-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-37.7-SB,Unknown,FDOT,Radar,28.6115300,-81.2587100,,70,60,0.5000000
11013,TMS-417-17.4-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-17.4-SB,Unknown,FDOT,Radar,28.3709850,-81.3027670,,50,60,0.5000000
11015,TMS-417-17.4-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-17.4-SB,Unknown,FDOT,Radar,28.3709850,-81.3027670,,70,60,0.5000000
11255,TMS-417-16.4-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-16.4-SB,Unknown,FDOT,Radar,28.3670960,-81.3191960,,65,60,0.5000000
11709,TMS-417-31.9-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-31.9-SB,Unknown,FDOT,Radar,28.5398410,-81.2518150,,65,60,0.5000000
11710,TMS-417-31.9-SB-Rmp,OOCEA,,America/New_York,SR-417,South,TMS-417-31.9-SB,Unknown,FDOT,Radar,28.5398410,-81.2518150,,50,60,0.5000000
11820,TMS-417-30.2-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-30.2-SB,Unknown,FDOT,Radar,28.5141200,-81.2500630,,70,60,0.5000000
11821,TMS-417-31.2-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-31.2-SB,Unknown,FDOT,Radar,28.5293340,-81.2511540,,65,60,0.5000000
11875,TMS-417-32.7-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-32.7-SB,Unknown,FDOT,Radar,28.5465110,-81.2567580,,70,60,0.5000000
11877,TMS-417-31.9-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-31.9-SB,Unknown,FDOT,Radar,28.5395920,-81.2519000,,65,60,0.5000000
11879,TMS-417-31.9-SB,OOCEA,,America/New_York,SR-417,South,TMS-417-31.9-SB,Unknown,FDOT,Radar,28.5398410,-81.2518150,,70,60,0.5000000
5879,TMS-429-33.7-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-33.7-NB,Unknown,FDOT,Radar,28.6958140,-81.5594780,,65,60,0.5000000
5881,TMS-429-32.5-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-32.5-NB,Unknown,FDOT,Radar,28.6777220,-81.5597330,,65,60,0.5000000
6016,TMS-429-30.7-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-30.7-NB,Unknown,FDOT,Radar,28.6553890,-81.5464170,,65,60,0.5000000
6017,TMS-429-30.7-NB-Rmp,OOCEA,,America/New_York,SR-429,North,TMS-429-30.7-NB,Unknown,FDOT,Radar,28.6553890,-81.5464170,,65,60,0.5000000
6069,TMS-429-27.7-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-27.7-NB,Unknown,FDOT,Radar,28.6126590,-81.5366330,,70,60,0.5000000
6089,TMS-429-24.7-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-24.7-NB,Unknown,FDOT,Radar,28.5816710,-81.5568890,,70,60,0.5000000
6186,TMS-429-17.2-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-17.2-NB,Unknown,FDOT,Radar,28.5015330,-81.6143970,,70,60,0.5000000
6220,TMS-429-26.0-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-26.0-NB,Unknown,FDOT,Radar,28.5981650,-81.5531070,,70,60,0.5000000
6222,TMS-429-31.4-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-31.4-NB,Unknown,FDOT,Radar,28.6638000,-81.5538110,,65,60,0.5000000
6231,TMS-429-20.4-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-20.4-NB,Unknown,FDOT,Radar,28.5262440,-81.5726610,,70,60,0.5000000
6236,TMS-429-13.7-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-13.7-NB,Unknown,FDOT,Radar,28.4578450,-81.6374960,,70,60,0.5000000
6244,TMS-429-10.9-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-10.9-NB,Unknown,FDOT,Radar,28.4201200,-81.6323230,,70,60,0.5000000
6274,TMS-429-21.9-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-21.9-NB,Unknown,FDOT,Radar,28.5407900,-81.5564060,,70,60,0.5000000
6295,TMS-429-27.9-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-27.9-NB,Unknown,FDOT,Radar,28.6175290,-81.5368370,,70,60,0.5000000
6652,TMS-429-29.6-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-29.6-NB,Unknown,FDOT,Radar,28.6404770,-81.5446160,,70,60,0.5000000
6653,TMS-429-31.1-NB,OOCEA,,America/New_York,SR-429,North,SR-429 NB at MM 31.1,Unknown,FDOT,Radar,28.6572490,-81.5283610,,70,60,
6738,TMS-429-22.2-NB,OOCEA,,America/New_York,SR-429,North,SR-429 NB at MM 22.2,Unknown,FDOT,Radar,28.5447300,-81.5582300,,70,60,
6763,TMS-429-16.7-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-16.7-NB,Unknown,FDOT,Radar,28.4964830,-81.6191600,,70,60,0.5000000
6764,TMS-429-16.1-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-16.1-NB,Unknown,FDOT,Radar,28.4890430,-81.6255210,,70,60,0.5000000
6858,TMS-429-18.4-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-18.4-NB,Unknown,FDOT,Radar,28.5144440,-81.6005720,,70,60,0.5000000
6875,TMS-429-32.8-NB,OOCEA,,America/New_York,SR-429,North,SR-429 NB at MM 32.8,Unknown,FDOT,Radar,28.6810430,-81.5279310,,70,60,
8037,TMS-429-15.3-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-15.3-NB,Unknown,FDOT,Radar,28.4791520,-81.6314220,,70,60,0.5000000
8038,TMS-429-15.3-NB-Rmp,OOCEA,,America/New_York,SR-429,North,TMS-429-15.3-NB,Unknown,FDOT,Radar,28.4791520,-81.6314220,,50,60,0.5000000
8048,TMS-429-14.6-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-14.6-NB,Unknown,FDOT,Radar,28.4689380,-81.6312440,,70,60,0.5000000
8049,TMS-429-14.6-NB-Rmp,OOCEA,,America/New_York,SR-429,North,TMS-429-14.6-NB,Unknown,FDOT,Radar,28.4689380,-81.6312440,,50,60,0.5000000
8320,TMS-429-30.0-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-30.0-NB,Unknown,FDOT,Radar,28.6462800,-81.5415200,,70,60,0.5000000
8321,TMS-429-30.0-NB-Rmp,OOCEA,,America/New_York,SR-429,North,TMS-429-30.0-NB,Unknown,FDOT,Radar,28.6462800,-81.5415200,,50,60,0.5000000
8389,TMS-429-26.3-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-26.3-NB,Unknown,FDOT,Radar,28.5995190,-81.5485520,,70,60,0.5000000
8390,TMS-429-26.3-NB-Rmp,OOCEA,,America/New_York,SR-429,North,TMS-429-26.3-NB,Unknown,FDOT,Radar,28.5995190,-81.5485520,,50,60,0.5000000
8395,TMS-429-24.5-SB,OOCEA,,America/New_York,SR-429,North,TMS-429-24.5-SB,Unknown,FDOT,Radar,28.5787010,-81.5574210,,70,60,0.5000000
8396,TMS-429-24.5-SB-Rmp,OOCEA,,America/New_York,SR-429,North,TMS-429-24.5-SB,Unknown,FDOT,Radar,28.5787010,-81.5574210,,50,60,0.5000000
8421,TMS-429-23.6-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-23.6-NB,Unknown,FDOT,Radar,28.5648850,-81.5578800,,70,60,0.5000000
8422,TMS-429-23.6-NB-Rmp,OOCEA,,America/New_York,SR-429,North,TMS-429-23.6-NB,Unknown,FDOT,Radar,28.5648850,-81.5578800,,50,60,0.5000000
8425,TMS-429-24.5-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-24.5-NB,Unknown,FDOT,Radar,28.5775680,-81.5574210,,70,60,0.5000000
8426,TMS-429-24.5-NB-Rmp,OOCEA,,America/New_York,SR-429,North,TMS-429-24.5-NB,Unknown,FDOT,Radar,28.5775680,-81.5574210,,50,60,0.5000000
8441,TMS-429-29.4-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-29.4-NB,Unknown,FDOT,Radar,28.6375210,-81.5435860,,70,60,0.5000000
8442,TMS-429-29.4-NB-Rmp,OOCEA,,America/New_York,SR-429,North,TMS-429-29.4-NB,Unknown,FDOT,Radar,28.6375210,-81.5435860,,50,60,0.5000000
8444,TMS-429-28.9-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-28.9-NB,Unknown,FDOT,Radar,28.6306910,-81.5391850,,70,60,0.5000000
8445,TMS-429-28.9-NB-Rmp,OOCEA,,America/New_York,SR-429,North,TMS-429-28.9-NB,Unknown,FDOT,Radar,28.6306910,-81.5391850,,50,60,0.5000000
8460,TMS-429-26.8-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-26.8-NB,Unknown,FDOT,Radar,28.6040880,-81.5383950,,70,60,0.5000000
8461,TMS-429-26.8-NB-Rmp,OOCEA,,America/New_York,SR-429,North,TMS-429-26.8-NB,Unknown,FDOT,Radar,28.6040880,-81.5383950,,50,60,0.5000000
8462,TMS-429-19.8-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-19.8-NB,Unknown,FDOT,Radar,28.5214940,-81.5800390,,70,60,0.5000000
8463,TMS-429-19.8-NB-Rmp,OOCEA,,America/New_York,SR-429,North,TMS-429-19.8-NB,Unknown,FDOT,Radar,28.5214940,-81.5800390,,50,60,0.5000000
8470,TMS-429-21.7-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-21.7-NB,Unknown,FDOT,Radar,28.5372680,-81.5569190,,70,60,0.5000000
8471,TMS-429-21.7-NB-Rmp,OOCEA,,America/New_York,SR-429,North,TMS-429-21.7-NB,Unknown,FDOT,Radar,28.5372680,-81.5569190,,50,60,0.5000000
8494,TMS-429-18.9-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-18.9-NB,Unknown,FDOT,Radar,28.5152460,-81.5937980,,70,60,0.5000000
8495,TMS-429-18.9-NB-Rmp,OOCEA,,America/New_York,SR-429,North,TMS-429-18.9-NB,Unknown,FDOT,Radar,28.5152460,-81.5937980,,50,60,0.5000000
8498,TMS-429-22.8-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-22.8-NB,Unknown,FDOT,Radar,28.5535040,-81.5594690,,70,60,0.5000000
8499,TMS-429-22.8-NB-Rmp,OOCEA,,America/New_York,SR-429,North,TMS-429-22.8-NB,Unknown,FDOT,Radar,28.5535040,-81.5594690,,50,60,0.5000000
8500,TMS-429-23.2-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-23.2-NB,Unknown,FDOT,Radar,28.5601240,-81.5599390,,70,60,0.5000000
8501,TMS-429-23.2-NB-Rmp,OOCEA,,America/New_York,SR-429,North,TMS-429-23.2-NB,Unknown,FDOT,Radar,28.5601240,-81.5599390,,50,60,0.5000000
8504,TMS-429-22.6-NB-Rmp,OOCEA,,America/New_York,SR-429,North,TMS-429-22.6-NB,Unknown,FDOT,Radar,28.5511960,-81.5581940,,50,60,0.5000000
8505,TMS-429-22.6-NB-Rmp2,OOCEA,,America/New_York,SR-429,North,TMS-429-22.6-NB,Unknown,FDOT,Radar,28.5511960,-81.5581940,,50,60,0.5000000
8522,TMS-429-22.4-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-22.4-NB,Unknown,FDOT,Radar,28.5474640,-81.5574350,,70,60,0.5000000
8523,TMS-429-22.4-NB-Rmp,OOCEA,,America/New_York,SR-429,North,TMS-429-22.4-NB,Unknown,FDOT,Radar,28.5474640,-81.5574350,,50,60,0.5000000
8527,TMS-429-21.9-NB-Rmp,OOCEA,,America/New_York,SR-429,North,TMS-429-21.9-NB,Unknown,FDOT,Radar,28.5407900,-81.5564060,,50,60,0.5000000
8528,TMS-429-21.9-NB-Rmp2,OOCEA,,America/New_York,SR-429,North,TMS-429-21.9-NB,Unknown,FDOT,Radar,28.5407900,-81.5564060,,50,60,0.5000000
9706,TMS-429-12.4-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-12.4-NB,Unknown,FDOT,Radar,28.4419980,-81.6406990,,70,60,1.0000000
9707,TMS-429-12.4-NB-Rmp,OOCEA,,America/New_York,SR-429,North,TMS-429-12.4-NB,Unknown,FDOT,Radar,28.4419980,-81.6406990,,70,60,1.0000000
9710,TMS-429-13.4-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-13.4-NB,Unknown,FDOT,Radar,28.4537090,-81.6415190,,70,60,1.0000000
9711,TMS-429-13.4-NB-Rmp,OOCEA,,America/New_York,SR-429,North,TMS-429-13.4-NB,Unknown,FDOT,Radar,28.4537090,-81.6415190,,70,60,1.0000000
11209,TMS-429-16.7-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-16.7-NB,Unknown,FDOT,Radar,28.4964830,-81.6191600,,70,60,0.5000000
11754,TMS-429-37.6-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-37.6-NB,Unknown,FDOT,Radar,28.7517000,-81.5666260,,70,60,0.5000000
11756,TMS-429-36.1-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-36.1-NB,Unknown,FDOT,Radar,28.7302000,-81.5630580,,70,60,0.5000000
11761,TMS-429-34.1-NB,OOCEA,,America/New_York,SR-429,North,TMS-429-34.1-NB,Unknown,FDOT,Radar,28.7019000,-81.5588510,,70,60,0.5000000
11762,TMS-429-34.1-NB-Rmp,OOCEA,,America/New_York,SR-429,North,TMS-429-34.1-NB,Unknown,FDOT,Radar,28.7019000,-81.5588510,,50,60,0.5000000
5880,TMS-429-32.5-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-32.5-SB,Unknown,FDOT,Radar,28.6777220,-81.5597330,,65,60,0.5000000
5990,TMS-429-30.8-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-30.8-SB,Unknown,FDOT,Radar,28.6560810,-81.5482890,,65,60,0.5000000
5993,TMS-429-24.7-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-24.7-SB,Unknown,FDOT,Radar,28.5816710,-81.5568890,,70,60,0.5000000
5994,TMS-429-30.8-SB-Rmp,OOCEA,,America/New_York,SR-429,South,TMS-429-30.8-SB,Unknown,FDOT,Radar,28.6560810,-81.5482890,,65,60,0.5000000
6116,TMS-429-33.7-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-33.7-SB,Unknown,FDOT,Radar,28.6958140,-81.5594780,,65,60,0.5000000
6221,TMS-429-31.4-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-31.4-SB,Unknown,FDOT,Radar,28.6638000,-81.5538110,,65,60,0.5000000
6224,TMS-429-10.9-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-10.9-SB,Unknown,FDOT,Radar,28.4201200,-81.6327860,,70,60,0.5000000
6233,TMS-429-18.4-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-18.4-SB,Unknown,FDOT,Radar,28.5140820,-81.6005720,,70,60,0.5000000
6248,TMS-429-26.0-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-26.0-SB,Unknown,FDOT,Radar,28.5981650,-81.5531070,,70,60,0.5000000
6253,TMS-429-11.5-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-11.5-SB,Unknown,FDOT,Radar,28.4273330,-81.6355800,,70,60,0.5000000
6255,TMS-429-29.6-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-29.6-SB,Unknown,FDOT,Radar,28.6404770,-81.5446160,,70,60,0.5000000
6296,TMS-429-27.9-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-27.9-SB,Unknown,FDOT,Radar,28.6175290,-81.5368370,,70,60,0.5000000
6759,TMS-429-17.2-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-17.2-SB,Unknown,FDOT,Radar,28.5015330,-81.6154000,,70,60,0.5000000
6859,TMS-429-16.1-SB,OOCEA,,America/New_York,SR-429,South,TMS-429-16.1-SB,Unknown,FDOT,Radar,28.4893030,-81.6255410,,70,60,0.5000000
6874,TMS-429-32.8b-SB,OOCEA,,America/New_York,SR-429,South,SR-429 SB at MM 32.8,Unknown,FDOT,Radar,28.6810430,-81.5288540,,70,60,
6876,TMS-429-32.8a-SB,OOCEA,,America/New_York,SR-429,South,SR-429 SB at MM 32.8,Unknown,FDOT,Radar,28.6816430,-81.5287680,,70,60,
6877,TMS-429-22.5a-SB-Rmp,OOCEA,,America/New_York,SR-429,South,TMS-429-22.5a-SB,Unknown,FDOT,Radar,28.5484150,-81.5587870,,50,60,0.5000000
6878,TMS-429-22.5b-SB-Rmp,OOCEA,,America/New_York,SR-429,South,TMS-429-22.5b-SB,Unknown,FDOT,Radar,28.5484150,-81.5587870,,50,60,0.5000000
6917,TMS-429-31.1-SB,OOCEA,,America/New_York,SR-429,South,SR-429 SB at MM 31.1,Unknown,FDOT,Radar,28.6577490,-81.5289610,,70,60,
